flow_key,total_bytes,incoming_bytes,outgoing_bytes,max_packet_length_bytes,min_packet_length_bytes,total_packets,incoming_packets,outgoing_packets,tcp_syn_count,tcp_ack_count,tcp_psh_count,tcp_fin_count,tcp_rst_count,current_pkt_len,iat_sum,iat_max,ttl,label
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19142,122,19020,411,90,50,1,49,0,0,0,0,0,403,900.8257389068604,21.482467651367188,128,other
"('172.16.23.249', '224.0.0.251', 5353, 5353, 17)",14518,14518,0,464,202,50,50,0,0,0,0,0,0,202,208046.96393013,12208.9102268219,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",22771,5280,17491,1262,86,50,6,44,0,0,0,0,0,403,840.0387763977051,25.31576156616211,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19487,352,19135,411,122,50,2,48,0,0,0,0,0,403,921.1211204528809,22.10855484008789,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6432,2316,4116,194,90,50,14,36,0,0,0,0,0,90,5749.275684356689,715.5535221099854,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21061,146,20915,1262,86,50,1,49,0,0,0,0,0,403,879.6985149383545,24.782419204711914,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",20194,1470,18724,1262,86,50,3,47,0,0,0,0,0,1262,903.2223224639893,25.647878646850586,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",20876,5119,15757,1262,151,50,11,39,0,0,0,0,0,152,764.307975769043,21.170377731323242,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14280,3616,10664,1262,86,50,23,27,0,0,0,0,0,1262,440.99974632263184,21.396398544311523,128,other
"('172.16.45.76', '224.0.0.251', 5353, 5353, 17)",13273,13273,0,547,100,50,50,0,0,0,0,0,0,146,156501.18613243103,22575.652837753296,255,other
"('172.16.34.102', '224.0.0.251', 5353, 5353, 17)",13751,13751,0,421,194,50,50,0,0,0,0,0,0,194,219417.1154499054,17763.49139213562,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14444,3486,10958,1262,111,50,25,25,0,0,0,0,0,115,469.8915481567383,20.71404457092285,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17469,681,16788,411,79,50,7,43,0,0,0,0,0,79,819.6191787719727,21.741628646850586,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16639,9460,7179,1262,86,50,31,19,0,0,0,0,0,411,515.8371925354004,59.25440788269043,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12983,3165,9818,411,89,50,25,25,0,0,0,0,0,411,465.69180488586426,20.368337631225586,64,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6588,2632,3956,194,90,50,16,34,0,0,0,0,0,178,5395.001649856567,1050.4333972930908,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13468,3772,9696,411,106,50,26,24,0,0,0,0,0,115,486.51862144470215,20.20096778869629,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14821,2879,11942,1262,86,50,22,28,0,0,0,0,0,107,430.7413101196289,21.50702476501465,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14666,2062,12604,411,79,50,18,32,0,0,0,0,0,79,620.0840473175049,21.668434143066406,128,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",20004,17986,2018,1262,86,50,37,13,0,0,0,0,0,114,10445.040225982666,1047.0185279846191,115,voice
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13144,4938,8206,411,122,50,29,21,0,0,0,0,0,403,648.524284362793,64.9712085723877,64,other
"('172.16.24.0', '172.16.48.81', 37132, 38858, 17)",6772,3528,3244,194,90,50,24,26,0,0,0,0,0,146,19910.432815551758,1064.2495155334473,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17901,8865,9036,1262,86,50,27,23,0,0,0,0,0,403,420.8357334136963,20.21622657775879,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13724,4028,9696,411,122,50,26,24,0,0,0,0,0,128,483.60610008239746,21.003007888793945,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15977,3770,12207,1262,86,50,22,28,0,0,0,0,0,411,440.02771377563477,20.168066024780273,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13886,4068,9818,411,122,50,25,25,0,0,0,0,0,411,473.09374809265137,21.047115325927734,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14186,4087,10099,411,143,50,25,25,0,0,0,0,0,403,480.18360137939453,21.281003952026367,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12823,3384,9439,411,99,50,26,24,0,0,0,0,0,117,461.5130424499512,20.276546478271484,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17113,7417,9696,1262,86,50,26,24,0,0,0,0,0,132,465.14105796813965,20.88618278503418,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13419,4012,9407,411,112,50,26,24,0,0,0,0,0,403,455.25074005126953,20.087480545043945,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13874,3767,10107,411,98,50,25,25,0,0,0,0,0,411,481.5938472747803,20.294904708862305,64,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6452,2422,4030,194,90,50,15,35,0,0,0,0,0,90,6380.66029548645,713.7637138366699,128,other
"('172.16.24.8', '224.0.0.251', 5353, 5353, 17)",16615,16615,0,712,96,50,50,0,0,0,0,0,0,709,1228746.7126846313,331712.63575553894,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14795,2489,12306,1262,86,50,23,27,0,0,0,0,0,411,460.0811004638672,20.451784133911133,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13290,3871,9419,411,79,50,24,26,0,0,0,0,0,171,477.18119621276855,20.633697509765625,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13812,3713,10099,411,118,50,25,25,0,0,0,0,0,152,496.9141483306885,20.79939842224121,128,other
"('172.16.25.24', '239.255.255.250', 58531, 1900, 17)",8350,8350,0,167,167,50,50,0,0,0,0,0,0,167,170107.7754497528,9998.9755153656,1,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16213,7466,8747,1262,86,50,27,23,0,0,0,0,0,153,414.7961139678955,20.107746124267578,64,other
"('172.16.27.186', '224.0.0.251', 5353, 5353, 17)",17489,17489,0,741,164,50,50,0,0,0,0,0,0,164,308694.84210014343,209168.7409877777,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14143,4044,10099,411,134,50,25,25,0,0,0,0,0,147,489.44640159606934,21.532297134399414,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12883,3140,9743,411,90,50,24,26,0,0,0,0,0,94,458.83774757385254,20.798683166503906,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15219,3640,11579,1262,79,50,24,26,0,0,0,0,0,403,466.94302558898926,27.135133743286133,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13521,3422,10099,411,97,50,25,25,0,0,0,0,0,403,484.03239250183105,20.46656608581543,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13414,3596,9818,411,102,50,25,25,0,0,0,0,0,123,464.693546295166,20.546436309814453,128,other
"('172.16.28.11', '224.0.0.251', 5353, 5353, 17)",19241,19241,0,641,100,50,50,0,0,0,0,0,0,527,1271327.6879787445,467972.87940979004,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16871,7578,9293,1262,86,50,27,23,0,0,0,0,0,403,439.59641456604004,20.871639251708984,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6592,2656,3936,194,90,50,16,34,0,0,0,0,0,138,4994.992256164551,673.377513885498,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14025,4183,9842,411,122,50,25,25,0,0,0,0,0,403,460.5224132537842,21.391868591308594,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13496,3496,10000,411,89,50,24,26,0,0,0,0,0,403,460.89935302734375,20.2176570892334,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15097,3475,11622,1262,86,50,24,26,0,0,0,0,0,148,426.2044429779053,20.829439163208008,128,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",19992,18132,1860,1262,86,50,38,12,0,0,0,0,0,1262,10824.398279190063,989.7613525390625,115,voice
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13311,2809,10502,411,79,50,24,26,0,0,0,0,0,403,499.8764991760254,20.65253257751465,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13699,4260,9439,411,122,50,26,24,0,0,0,0,0,159,452.4857997894287,20.650863647460938,128,other
"('172.16.25.24', '224.0.0.251', 5353, 5353, 17)",10682,10682,0,401,103,50,50,0,0,0,0,0,0,150,139963.15121650696,11809.850931167603,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14074,3572,10502,411,134,50,24,26,0,0,0,0,0,403,499.2246627807617,21.849870681762695,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17570,6132,11438,1262,79,50,21,29,0,0,0,0,0,170,576.5278339385986,20.894289016723633,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13959,3770,10189,411,90,50,24,26,0,0,0,0,0,90,479.66933250427246,19.95086669921875,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15197,3080,12117,1262,86,50,23,27,0,0,0,0,0,403,460.4172706604004,21.1336612701416,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6628,2866,3762,194,90,50,17,33,0,0,0,0,0,90,4451.375722885132,682.4073791503906,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14013,2559,11454,411,79,50,21,29,0,0,0,0,0,403,556.7338466644287,24.4748592376709,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13548,3765,9783,411,79,50,25,25,0,0,0,0,0,403,579.3583393096924,66.3909912109375,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17313,8704,8609,1262,86,50,28,22,0,0,0,0,0,147,409.8625183105469,20.055294036865234,64,other
"('172.16.48.81', '57.153.124.226', 57585, 443, 6)",4247,1598,2649,105,54,50,17,33,0,50,34,0,0,94,640158.5779190063,39810.64510345459,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13556,3457,10099,411,79,50,25,25,0,0,0,0,0,142,488.06309700012207,22.33099937438965,128,other
"('172.16.45.165', '224.0.0.251', 5353, 5353, 17)",15241,15241,0,1024,87,50,50,0,0,0,0,0,0,450,211363.40999603271,30280.080795288086,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13522,3779,9743,411,90,50,24,26,0,0,0,0,0,143,448.65942001342773,19.74630355834961,128,other
"('172.16.27.247', '224.0.0.251', 5353, 5353, 17)",14154,14154,0,624,100,50,50,0,0,0,0,0,0,429,127310.05215644836,12368.47710609436,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15799,3493,12306,1262,86,50,23,27,0,0,0,0,0,403,459.37108993530273,19.958019256591797,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13387,3972,9415,411,96,50,26,24,0,0,0,0,0,128,461.0872268676758,20.323514938354492,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13767,2862,10905,411,86,50,23,27,0,0,0,0,0,170,527.4791717529297,21.31056785583496,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14048,4206,9842,411,122,50,25,25,0,0,0,0,0,403,459.8069190979004,21.461009979248047,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16374,7081,9293,1262,86,50,27,23,0,0,0,0,0,132,447.5986957550049,20.33519744873047,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13984,3885,10099,411,126,50,25,25,0,0,0,0,0,129,488.47317695617676,20.211458206176758,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15136,3210,11926,1262,86,50,22,28,0,0,0,0,0,1262,419.5094108581543,19.964933395385742,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13866,4170,9696,411,86,50,26,24,0,0,0,0,0,155,473.79422187805176,20.782947540283203,64,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6648,2778,3870,194,90,50,17,33,0,0,0,0,0,122,6084.608554840088,1047.4977493286133,128,other
"('172.16.24.0', '172.16.48.81', 37132, 38858, 17)",6748,3382,3366,194,90,50,23,27,0,0,0,0,0,122,19529.98423576355,1060.483694076538,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13338,3496,9842,411,91,50,25,25,0,0,0,0,0,100,475.85129737854004,20.200729370117188,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13549,3450,10099,411,98,50,25,25,0,0,0,0,0,403,482.9390048980713,20.263195037841797,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16234,7321,8913,1262,86,50,26,24,0,0,0,0,0,161,415.1031970977783,20.132780075073242,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14077,3978,10099,411,140,50,25,25,0,0,0,0,0,403,485.0304126739502,20.537137985229492,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13837,3592,10245,411,122,50,24,26,0,0,0,0,0,403,483.6714267730713,22.461891174316406,64,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",16652,14476,2176,1262,86,50,36,14,0,0,0,0,0,146,11689.3892288208,1096.4608192443848,115,voice
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14486,2583,11903,1262,86,50,24,26,0,0,0,0,0,403,456.03060722351074,20.581483840942383,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13748,3649,10099,411,118,50,25,25,0,0,0,0,0,403,499.56321716308594,20.859718322753906,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13324,3909,9415,411,93,50,26,24,0,0,0,0,0,139,459.2559337615967,21.413564682006836,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16569,7276,9293,1262,86,50,27,23,0,0,0,0,0,196,445.5573558807373,20.067930221557617,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13462,3620,9842,411,98,50,25,25,0,0,0,0,0,120,471.45915031433105,20.24531364440918,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15086,2569,12517,411,79,50,19,31,0,0,0,0,0,403,601.2508869171143,21.750926971435547,64,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6504,2348,4156,194,90,50,14,36,0,0,0,0,0,90,5110.173940658569,472.8353023529053,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15554,3932,11622,1262,86,50,24,26,0,0,0,0,0,152,439.23115730285645,20.859479904174805,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14464,4365,10099,411,154,50,25,25,0,0,0,0,0,403,479.59113121032715,20.74122428894043,128,other
"('172.16.24.49', '224.0.0.251', 5353, 5353, 17)",18576,18576,0,583,100,50,50,0,0,0,0,0,0,552,1300520.3232765198,330539.2770767212,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14044,4202,9842,411,122,50,25,25,0,0,0,0,0,403,459.9626064300537,21.33345603942871,128,other
"('172.16.48.81', '52.108.54.3', 55069, 443, 6)",3973,2338,1635,360,54,50,24,26,0,50,26,0,0,91,340080.9614658356,16025.05898475647,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16900,7706,9194,1262,86,50,26,24,0,0,0,0,0,161,432.0333003997803,20.78533172607422,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14232,4536,9696,411,155,50,26,24,0,0,0,0,0,180,477.1442413330078,20.740032196044922,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14158,3937,10221,411,122,50,24,26,0,0,0,0,0,403,480.96179962158203,21.199703216552734,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15980,4077,11903,1262,86,50,24,26,0,0,0,0,0,193,462.60929107666016,20.01047134399414,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13911,4069,9842,411,122,50,25,25,0,0,0,0,0,159,473.91796112060547,20.589351654052734,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13583,3484,10099,411,117,50,25,25,0,0,0,0,0,141,489.53914642333984,21.619319915771484,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14151,2713,11438,411,79,50,21,29,0,0,0,0,0,403,538.6354923248291,21.5604305267334,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6592,2778,3814,194,90,50,17,33,0,0,0,0,0,146,5376.121759414673,1050.1978397369385,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21759,4244,17515,1262,86,50,6,44,0,0,0,0,0,122,858.6766719818115,25.712966918945312,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15538,2023,13515,1262,86,50,20,30,0,0,0,0,0,86,523.4477519989014,21.39878273010254,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12849,3043,9806,411,79,50,23,27,0,0,0,0,0,143,997.8888034820557,155.2903652191162,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14313,3811,10502,411,119,50,24,26,0,0,0,0,0,403,500.0581741333008,20.010709762573242,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",17057,8432,8625,1262,86,50,28,22,0,0,0,0,0,403,416.9187545776367,20.84660530090332,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14429,4322,10107,411,141,50,25,25,0,0,0,0,0,411,482.68771171569824,20.938873291015625,64,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",20016,17998,2018,1262,86,50,37,13,0,0,0,0,0,146,11535.886764526367,1073.0087757110596,115,voice
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13313,3495,9818,411,106,50,25,25,0,0,0,0,0,411,478.731632232666,20.888566970825195,64,other
"('172.16.24.228', '239.255.255.250', 53701, 1900, 17)",8350,8350,0,167,167,50,50,0,0,0,0,0,0,167,138906.4199924469,44218.60408782959,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",15033,3237,11796,1262,86,50,23,27,0,0,0,0,0,403,431.8981170654297,21.044492721557617,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13124,3282,9842,411,111,50,25,25,0,0,0,0,0,403,460.95967292785645,20.42555809020996,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13760,3250,10510,411,89,50,24,26,0,0,0,0,0,411,499.4387626647949,19.944429397583008,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6572,2632,3940,194,90,50,16,34,0,0,0,0,0,122,5416.926383972168,635.9589099884033,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12803,8556,4247,1262,79,50,38,12,0,0,0,0,0,161,618.1223392486572,35.48574447631836,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14191,4092,10099,411,134,50,25,25,0,0,0,0,0,403,480.3445339202881,20.282983779907227,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13903,3658,10245,411,130,50,24,26,0,0,0,0,0,403,479.91347312927246,20.3857421875,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14695,2792,11903,1262,86,50,24,26,0,0,0,0,0,403,442.9974555969238,20.688772201538086,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13477,3477,10000,411,79,50,24,26,0,0,0,0,0,403,470.55912017822266,20.380496978759766,64,other
"('172.16.24.228', '224.0.0.251', 5353, 5353, 17)",4394,4394,0,157,81,50,50,0,0,0,0,0,0,87,130427.79779434204,29567.134618759155,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13532,3714,9818,411,119,50,25,25,0,0,0,0,0,403,470.8845615386963,22.19986915588379,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16853,7560,9293,1262,86,50,27,23,0,0,0,0,0,411,454.7693729400635,21.00682258605957,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12755,3324,9431,411,86,50,26,24,0,0,0,0,0,86,461.7586135864258,22.11451530456543,64,other
"('172.16.24.0', '172.16.48.81', 37132, 38858, 17)",6820,3576,3244,194,90,50,24,26,0,0,0,0,0,194,18929.104566574097,1056.9953918457031,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",16493,1456,15037,411,79,50,12,38,0,0,0,0,0,86,720.7667827606201,21.00372314453125,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14506,2666,11840,1262,86,50,23,27,0,0,0,0,0,403,439.7313594818115,21.05545997619629,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6536,2494,4042,194,90,50,15,35,0,0,0,0,0,122,5144.726514816284,555.1245212554932,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",8200,4486,3714,411,79,50,40,10,0,0,0,0,0,155,778.073787689209,28.144359588623047,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13066,9262,3804,1262,86,50,38,12,0,0,0,0,0,403,611.6287708282471,31.45742416381836,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",12812,2705,10107,411,86,50,25,25,0,0,0,0,0,411,483.292818069458,23.295879364013672,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13542,3840,9702,1262,79,50,28,22,0,0,0,0,0,151,1083.5552215576172,425.08435249328613,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",13499,3278,10221,411,89,50,24,26,0,0,0,0,0,103,483.54196548461914,20.239830017089844,128,other
"('172.16.48.81', '48.208.208.104', 24761, 3478, 17)",19988,18116,1872,1262,86,50,38,12,0,0,0,0,0,114,10047.062397003174,1072.361707687378,128,voice
"('172.16.28.115', '224.0.0.251', 5353, 5353, 17)",14831,14831,0,470,93,50,50,0,0,0,0,0,0,470,224359.95078086853,12496.36435508728,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",18445,5371,13074,1262,79,50,17,33,0,0,0,0,0,1262,638.3507251739502,21.48914337158203,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19764,372,19392,411,122,50,2,48,0,0,0,0,0,403,939.5570755004883,21.487951278686523,128,other
"('172.16.24.0', '172.16.48.81', 27396, 61983, 17)",6604,2704,3900,194,90,50,16,34,0,0,0,0,0,194,5156.523942947388,537.6636981964111,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21061,146,20915,1262,86,50,1,49,0,0,0,0,0,403,880.363941192627,21.95119857788086,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19824,6237,13587,1262,86,50,13,37,0,0,0,0,0,403,1400.0751972198486,585.296630859375,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",14349,3041,11308,411,79,50,22,28,0,0,0,0,0,403,553.1251430511475,24.987220764160156,64,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",21061,122,20939,1262,86,50,1,49,0,0,0,0,0,403,879.575252532959,25.646686553955078,128,other
"('172.16.27.101', '224.0.0.251', 5353, 5353, 17)",11102,11102,0,488,103,50,50,0,0,0,0,0,0,103,580175.6253242493,32001.885652542114,255,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",19336,146,19190,411,79,50,1,49,0,0,0,0,0,403,1099.4114875793457,170.22037506103516,128,other
"('172.16.24.0', '172.16.48.81', 9431, 7391, 17)",18829,8327,10502,1262,86,50,24,26,0,0,0,0,0,403,501.3108253479004,21.401166915893555,128,other
