flow_key,total_bytes,incoming_bytes,outgoing_bytes,max_packet_length_bytes,min_packet_length_bytes,total_packets,incoming_packets,current_pkt_len,iat_sum,iat_max,ttl,label
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53962,23038,30924,1225,114,50,22,1225,80.08527755737305,36.341190338134766,116,video
"('172.16.48.81', '52.114.112.71', 50044, 3481, 17)",7104,3010,4094,182,114,50,25,182,21721.826314926147,1097.2132682800293,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54502,42955,11547,1225,119,50,39,1138,94.91324424743652,35.02202033996582,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53953,24386,29567,1223,119,50,23,1199,152.6010036468506,61.242103576660156,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53307,38834,14473,1227,119,50,37,1138,86.98153495788574,35.1870059967041,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55457,40824,14633,1233,119,50,37,1152,110.06903648376465,44.651031494140625,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53093,27497,25596,1229,119,50,27,1137,84.56897735595703,40.61603546142578,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53074,29935,23139,1238,119,50,29,1168,117.27285385131836,39.43920135498047,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53879,38599,15280,1183,119,50,36,1156,88.83404731750488,34.89208221435547,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54572,22397,32175,1242,119,50,22,1214,117.88368225097656,33.68568420410156,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54414,41040,13374,1229,119,50,38,1157,101.8061637878418,35.05206108093262,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50251,26335,23916,1185,114,50,27,1153,110.16607284545898,26.010751724243164,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53877,41339,12538,1238,119,50,38,1136,123.8095760345459,33.626556396484375,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53183,27566,25617,1175,119,50,27,1151,101.29308700561523,37.6737117767334,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53026,29444,23582,1202,119,50,28,1180,95.85714340209961,36.12041473388672,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54420,37877,16543,1191,119,50,34,1140,94.15388107299805,48.79260063171387,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54324,33315,21009,1215,119,50,31,1156,80.27100563049316,45.97806930541992,128,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",7862,6714,1148,214,79,50,42,148,1733.0358028411865,682.4777126312256,128,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52631,30014,22617,1178,119,50,29,1175,127.9137134552002,36.92054748535156,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53814,35788,18026,1217,119,50,34,1130,119.41838264465332,50.09746551513672,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52963,32653,20310,1196,119,50,31,1196,99.26867485046387,36.6511344909668,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51914,25719,26195,1196,94,50,25,1113,134.38034057617188,49.056053161621094,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53191,41090,12101,1229,119,50,38,1229,64.87083435058594,20.542383193969727,116,video
"('172.16.48.81', '52.114.112.71', 50052, 3481, 17)",6900,2608,4292,158,114,50,22,146,19097.368001937866,1104.0751934051514,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51378,36084,15294,1219,114,50,35,1184,108.01196098327637,39.56198692321777,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53074,26639,26435,1214,119,50,27,119,115.71192741394043,43.8230037689209,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53732,29872,23860,1202,119,50,28,1202,90.22355079650879,32.82427787780762,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53046,41538,11508,1199,119,50,39,1179,120.93901634216309,55.1905632019043,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52848,32150,20698,1240,119,50,31,1133,94.90656852722168,32.0436954498291,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52591,33100,19491,1221,119,50,32,1152,130.12218475341797,34.938812255859375,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53595,40622,12973,1198,119,50,38,1192,115.4487133026123,40.137529373168945,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53774,23166,30608,1231,119,50,23,119,85.73532104492188,29.461383819580078,128,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",8750,8592,158,203,79,50,49,181,1419.4393157958984,225.10051727294922,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53499,37535,15964,1226,119,50,35,1226,104.79307174682617,41.28241539001465,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51440,29253,22187,1226,114,50,30,1140,140.20347595214844,65.7203197479248,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54844,34220,20624,1214,119,50,31,1211,70.36995887756348,36.09180450439453,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53199,32334,20865,1231,119,50,32,1114,116.20926856994629,31.932592391967773,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53376,25157,28219,1221,119,50,24,127,104.4473648071289,36.09657287597656,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52887,42512,10375,1234,119,50,39,1130,113.16442489624023,40.685415267944336,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53804,31139,22665,1237,119,50,30,1137,96.6486930847168,40.04859924316406,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52282,28035,24247,1232,119,50,28,119,119.64607238769531,28.761625289916992,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54701,31292,23409,1234,119,50,28,1139,102.89978981018066,30.167341232299805,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",8910,8490,420,262,114,50,48,262,925.879955291748,27.65822410583496,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55657,39403,16254,1230,119,50,35,1221,103.3012866973877,32.129764556884766,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52129,36731,15398,1221,119,50,35,1092,104.46596145629883,28.50341796875,116,video
"('172.16.255.255', '172.16.37.248', 137, 137, 17)",5302,5302,0,110,92,50,50,110,455429.89230155945,311874.6747970581,64,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51947,33001,18946,1223,119,50,32,1223,89.37573432922363,28.653860092163086,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50982,31747,19235,1219,114,50,31,1217,132.04693794250488,27.278423309326172,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52514,40901,11613,1233,119,50,39,1233,108.11495780944824,35.93587875366211,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53365,30018,23347,1231,119,50,29,1212,118.05295944213867,44.545650482177734,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52384,33391,18993,1222,119,50,32,1174,116.03069305419922,47.16801643371582,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54223,44226,9997,1234,119,50,41,1136,94.62618827819824,34.75451469421387,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9110,1467,7643,219,79,50,11,196,907.325029373169,26.356935501098633,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53693,27618,26075,1230,119,50,26,1228,119.57144737243652,37.68444061279297,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52465,35260,17205,1227,117,50,34,1211,121.4151382446289,50.92024803161621,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",56653,48519,8134,1211,119,50,42,1190,29.837369918823242,13.3209228515625,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55740,44926,10814,1222,119,50,40,1139,79.73122596740723,17.778396606445312,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52133,41017,11116,1221,119,50,40,1098,113.79718780517578,44.23165321350098,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55444,25692,29752,1242,119,50,24,1224,110.30936241149902,54.12912368774414,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51287,18103,33184,1225,114,50,19,1219,190.16242027282715,50.853729248046875,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",56156,44970,11186,1232,119,50,40,1232,104.43902015686035,38.84577751159668,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54953,25442,29511,1237,119,50,24,1180,106.04619979858398,40.76957702636719,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9601,328,9273,215,114,50,2,202,924.2711067199707,26.01027488708496,116,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55483,30161,25322,1234,119,50,27,1161,93.91641616821289,30.540943145751953,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51776,29363,22413,1239,119,50,30,1205,131.32786750793457,30.784130096435547,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53332,38191,15141,1205,119,50,36,1125,95.22056579589844,33.655405044555664,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55325,33606,21719,1210,119,50,30,1159,60.42313575744629,34.19137001037598,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51176,34285,16891,1201,119,50,34,127,128.76272201538086,39.54148292541504,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52626,30242,22384,1232,119,50,30,1119,106.54258728027344,48.065900802612305,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52771,27579,25192,1217,114,50,26,1184,101.52387619018555,26.262283325195312,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53976,30540,23436,1194,119,50,29,1194,76.98202133178711,24.45197105407715,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54058,36574,17484,1235,119,50,34,1217,113.97290229797363,45.87864875793457,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9491,114,9377,205,114,50,1,193,935.5180263519287,25.595664978027344,128,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52967,27568,25399,1217,119,50,28,1133,105.98111152648926,50.54450035095215,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54674,34622,20052,1228,119,50,31,1167,102.53453254699707,38.54250907897949,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52124,34623,17501,1167,119,50,34,1129,108.03055763244629,35.292625427246094,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52720,31699,21021,1211,119,50,30,1205,95.5190658569336,30.91740608215332,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53110,33451,19659,1216,119,50,31,1171,96.16947174072266,32.95159339904785,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54233,39527,14706,1220,119,50,37,127,130.30290603637695,46.106815338134766,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53154,30685,22469,1173,119,50,29,1164,72.88646697998047,28.30195426940918,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51934,33788,18146,1201,119,50,33,1165,102.96845436096191,34.60884094238281,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53778,36947,16831,1201,114,50,34,1185,91.36819839477539,34.32321548461914,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9592,328,9264,214,114,50,2,194,914.9479866027832,26.28040313720703,128,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51146,34178,16968,1197,119,50,34,127,143.59664916992188,43.07842254638672,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52384,27771,24613,1198,119,50,28,1169,103.21760177612305,34.357309341430664,128,video
"('172.16.37.248', '224.0.0.251', 5353, 5353, 17)",29388,29388,0,1411,125,50,50,335,467528.59807014465,300542.7167415619,255,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53905,28328,25577,1226,119,50,27,1182,115.35525321960449,54.64458465576172,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55991,42607,13384,1230,119,50,38,1155,94.38514709472656,30.532360076904297,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53909,29623,24286,1216,119,50,28,1165,94.93637084960938,28.81002426147461,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52985,28696,24289,1231,119,50,28,1231,118.91746520996094,45.6545352935791,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53361,36966,16395,1235,119,50,35,1223,131.16717338562012,33.904075622558594,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55124,29791,25333,1223,119,50,27,1185,83.2371711730957,34.759521484375,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55116,41927,13189,1234,119,50,38,1197,113.79075050354004,44.795989990234375,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9605,0,9605,262,159,50,0,191,960.3886604309082,26.791095733642578,128,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52653,32796,19857,1231,119,50,30,1231,95.23653984069824,50.67181587219238,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54398,44434,9964,1231,114,50,41,1225,96.20141983032227,34.723520278930664,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54394,32057,22337,1236,119,50,30,1200,128.55958938598633,38.70582580566406,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55004,27734,27270,1239,119,50,26,1226,108.05010795593262,58.098793029785156,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55222,30186,25036,1226,119,50,27,1197,109.97319221496582,46.58651351928711,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54568,42192,12376,1225,119,50,39,1209,65.29736518859863,19.130468368530273,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53047,27950,25097,1229,119,50,27,119,144.8345184326172,39.679527282714844,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54927,42737,12190,1206,119,50,39,1194,98.88052940368652,48.32959175109863,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",9516,114,9402,206,114,50,1,186,934.9093437194824,25.475740432739258,128,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54492,1330,53162,1223,127,50,2,1203,246.94204330444336,70.1143741607666,128,video
"('172.16.33.46', '224.0.0.251', 5353, 5353, 17)",14423,14423,0,904,110,50,50,146,163941.22076034546,10957.627534866333,255,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52963,13397,39566,1213,114,50,13,1180,190.39440155029297,46.7534065246582,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55065,29367,25698,1234,119,50,26,1194,115.03863334655762,61.3553524017334,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",57562,45524,12038,1196,127,50,39,1196,39.34884071350098,38.0096435546875,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54575,42699,11876,1227,119,50,39,1061,124.46832656860352,35.5226993560791,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",49515,26232,23283,1160,119,50,28,1060,124.44257736206055,29.140233993530273,116,video
"('172.16.36.216', '224.0.0.251', 5353, 5353, 17)",11628,11628,0,289,123,50,50,289,543945.3341960907,57958.57262611389,255,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",52444,21089,31355,1242,119,50,21,1129,155.94172477722168,44.678688049316406,116,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",10503,2938,7565,1262,86,50,5,91,855.8769226074219,25.754690170288086,128,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54949,40372,14577,1230,119,50,37,1208,89.3852710723877,30.340194702148438,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53318,11914,41404,1208,119,50,11,1194,244.28701400756836,66.5891170501709,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54272,11231,43041,1234,127,50,10,1191,204.63061332702637,79.17118072509766,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54315,40405,13910,1231,114,50,37,1231,126.81126594543457,60.65034866333008,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",55042,31381,23661,1231,119,50,28,1204,80.46388626098633,40.27700424194336,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",56007,43874,12133,1233,119,50,39,1229,130.12099266052246,39.58249092102051,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54164,23253,30911,1226,119,50,22,127,108.28757286071777,44.84438896179199,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51855,13481,38374,1218,119,50,14,1207,210.16907691955566,57.207345962524414,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53348,33305,20043,1219,119,50,31,1191,144.49763298034668,67.78264045715332,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54698,28461,26237,1221,119,50,27,1173,94.45405006408691,34.75689888000488,128,video
"('172.16.48.81', '52.114.112.71', 50013, 3479, 17)",8092,7672,420,262,114,50,48,123,1033.322811126709,67.36207008361816,128,voice
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54063,43357,10706,1221,119,50,39,1151,101.00460052490234,41.08738899230957,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",50288,28816,21472,1233,114,50,29,1155,129.01973724365234,35.034894943237305,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54852,14917,39935,1225,119,50,15,1198,176.32770538330078,76.7066478729248,128,video
"('172.16.10.207', '224.0.0.251', 5353, 5353, 17)",10228,10228,0,403,103,50,50,103,189673.8781929016,19763.32688331604,255,other
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",53306,23811,29495,1231,119,50,22,1231,125.20909309387207,34.32869911193848,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",57297,38882,18415,1231,119,50,34,1210,67.38519668579102,54.63123321533203,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",57062,42214,14848,1230,119,50,37,1230,87.88299560546875,44.74067687988281,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54442,22590,31852,1230,119,50,21,135,183.28595161437988,66.2841796875,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",54454,31002,23452,1188,119,50,28,127,127.7470588684082,65.58990478515625,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",56228,29433,26795,1228,119,50,26,1189,119.3702220916748,64.10455703735352,128,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",57957,40727,17230,1222,119,50,35,1199,43.373823165893555,26.73625946044922,116,video
"('172.16.48.81', '52.114.112.71', 50039, 3480, 17)",51729,24569,27160,1230,114,50,25,1102,155.14135360717773,35.46285629272461,116,video
